2839.86;Melina;Vita;16:09;25/12/2021
96176.81;Xena;Ninnetta;18:45;30/3/2022
75102.97;Rana;Orton;18:32;1/9/2022
99982.84;Bernardina;Corby;13:27;5/7/2022
62129.42;Feodor;Yul;12:30;21/9/2022
38381.21;Harlin;Fidelity;7:06;16/4/2022
52197.84;Ninnetta;Ula;23:24;20/7/2022
90924.93;Michaela;Mohandas;19:29;28/5/2022
59103.2;Abraham;Zeke;1:20;6/2/2022
93093.97;Sasha;Tedman;15:05;15/7/2022
16324.97;Dallis;Donna;5:10;19/10/2021
29338.07;Ginger;Marleah;22:49;13/8/2022
47600.72;Teodoor;Kellen;8:49;5/8/2022
57117.21;Barnie;Derick;23:08;12/7/2022
16706.58;Man;Karlie;17:59;9/6/2022
51107.93;Joyous;Francene;1:38;3/7/2022
40141.57;Filberte;Norah;11:25;13/3/2022
53329.59;Sapphire;Rudolph;2:59;25/9/2022
9871.11;Charmine;Sibeal;10:04;17/9/2022
53835.85;Merrielle;Eilis;10:45;13/10/2022
60794.06;Winnifred;Valentia;20:43;6/11/2021
8349.66;Tani;Sloan;13:27;26/3/2022
21247.08;Noble;Sephira;12:41;10/10/2022
63651.9;Robbyn;Shanda;16:16;21/8/2022
36809.49;Jesse;Daisy;19:10;11/8/2022
90065.92;Cordey;Ros;4:22;25/4/2022
65608.28;Sharleen;Ernie;15:31;26/8/2022
23213.82;Barton;Casar;20:11;26/5/2022
78317.76;Melodie;Klarrisa;10:12;3/1/2022
85160.2;Jeniece;Aymer;8:33;25/9/2022
89295.03;Othilie;Joell;1:13;8/6/2022
24854.69;Shea;Beverley;11:18;19/8/2022
72910.85;Phylis;Isaac;19:27;26/7/2022
75964.0;Niel;Yoshi;5:28;4/8/2022
82825.27;Adriana;Flossie;14:20;17/12/2021
83930.12;Giralda;Christan;3:41;1/4/2022
79158.47;Leandra;Brana;6:39;27/11/2021
53516.45;Katlin;Averill;15:03;14/9/2022
39957.26;Emily;Hillard;13:08;4/10/2022
37764.83;Emanuel;Vidovic;5:04;13/1/2022
61178.2;Nerti;Goldarina;23:29;7/1/2022
90977.79;Ellissa;Gray;19:55;26/2/2022
55000.68;Ellie;Louis;8:03;8/9/2022
21704.58;Gawain;Laurice;1:56;6/7/2022
97245.28;Tonye;Clementina;6:25;27/10/2021
81095.96;Sammy;Chick;7:43;14/2/2022
45956.88;Kathye;Caddric;17:31;28/8/2022
63829.86;Nickolaus;Inger;23:08;29/3/2022
14976.05;Adelina;Brynn;21:27;13/5/2022
15835.99;Brinn;Hardy;13:50;6/10/2022
38198.15;Bride;Aile;9:58;25/5/2022
67317.67;Cammie;Cherrita;5:23;30/4/2022
86133.6;Jackelyn;Fawnia;2:27;27/3/2022
24126.95;Saudra;Percy;7:26;15/2/2022
35128.69;Lucina;Mervin;11:00;29/10/2021
10263.45;Putnam;Wenda;10:25;25/4/2022
25014.72;Theda;Terrance;2:05;4/10/2022
19329.27;Pieter;Genia;8:31;5/7/2022
57370.77;Maud;Donielle;9:47;20/9/2022
9284.09;Darda;Keslie;17:56;29/6/2022
51701.77;Kissiah;Franny;20:51;25/12/2021
55526.73;Anne-marie;Niel;0:21;2/7/2022
52429.38;Vally;Klarrisa;17:41;26/7/2022
97792.82;Kimberlee;Melisande;6:14;11/8/2022
87728.71;Carissa;Clio;18:06;24/3/2022
63436.78;Tom;Karel;10:26;10/12/2021
71225.15;Johnath;Janette;8:56;31/7/2022
78672.76;Nickolas;Bibby;10:36;18/4/2022
80695.85;Constancy;Rachele;16:59;11/5/2022
26935.95;Sherye;Valentijn;17:48;7/1/2022
61469.33;Sargent;Ursula;20:52;25/9/2022
10378.46;Justinn;Lorrin;14:24;26/2/2022
73299.62;Cynthia;Gaylord;12:57;8/5/2022
64291.01;Shawna;Stefanie;15:38;22/2/2022
82358.73;Abner;Vina;20:38;3/3/2022
90088.28;Genevra;Prince;13:10;1/3/2022
31691.36;Vinny;Cullan;19:33;27/11/2021
57119.74;Bayard;Babita;5:55;6/9/2022
50724.66;Falito;Caril;7:08;4/4/2022
81902.53;Lou;Rachael;14:49;24/4/2022
25858.48;Keelia;Sally;0:48;28/12/2021
34871.13;Brand;Ceciley;8:24;4/6/2022
9371.27;Brandi;Cori;7:21;18/4/2022
49286.93;Gertrude;Tobin;17:54;1/11/2021
77761.2;Ceciley;Viole;10:24;25/8/2022
39879.56;Anissa;Maximilianus;21:07;28/5/2022
47358.05;Creigh;Kendricks;23:01;27/1/2022
78306.93;Peta;Jobye;8:20;30/7/2022
66576.77;Celesta;Sheffield;12:08;19/9/2022
96961.14;Land;Chevy;2:17;16/10/2022
44794.07;Jammie;Daphene;17:33;19/6/2022
27606.86;Catha;Stillman;10:16;31/5/2022
91013.31;Burton;Burty;6:33;11/9/2022
61295.94;Becka;Clemence;5:01;28/6/2022
33245.95;Jenilee;Wyatan;18:12;20/8/2022
97486.18;Kendra;Lebbie;3:09;21/12/2021
20236.64;Chadd;Federico;17:50;20/5/2022
77617.86;Carlie;Sasha;13:05;18/12/2021
21433.43;Andie;Almire;15:05;16/12/2021
29529.03;Johnny;Cinderella;12:19;26/12/2021
57552.55;Stanley;Sorcha;17:41;12/1/2022
65510.65;Bill;Mehetabel;4:48;26/4/2022
48794.26;Derk;Carrie;12:11;23/10/2021
92773.6;Jacquie;Gerald;16:18;6/4/2022
2521.45;Damian;Cynde;10:54;28/8/2022
65562.91;Alaster;Arthur;10:35;31/5/2022
15410.03;Ingram;Tate;8:29;14/6/2022
7085.9;Beverlee;Ellsworth;9:18;18/12/2021
24924.89;Shani;Giacopo;15:54;26/2/2022
55388.52;Vance;Karlan;10:32;25/3/2022
14101.17;Christen;Base;8:00;29/10/2021
22044.47;Callie;Hillier;4:53;7/5/2022
47201.25;Caryl;Hal;2:56;10/12/2021
69497.77;Toddie;Sephira;10:44;4/9/2022
30780.99;Penrod;Raddy;3:32;27/5/2022
22436.09;Marianna;Christy;17:08;12/5/2022
58399.41;Lucienne;Torin;1:00;3/3/2022
43495.76;Evelina;Imogen;18:13;1/7/2022
10396.91;Orton;Clemence;16:07;4/7/2022
23045.08;Amandy;Roda;12:27;7/3/2022
99666.19;Tore;Mada;2:25;9/10/2022
82944.93;Conney;Kylen;6:57;14/6/2022
67767.75;Wallace;Megen;1:39;31/5/2022
69633.36;Thaine;Kerr;20:30;18/1/2022
79706.47;Tana;Giacobo;20:28;24/6/2022
31544.52;Kort;Casandra;14:04;4/5/2022
30724.36;Quincey;Flossy;5:38;6/5/2022
63095.65;Shayla;Amandie;4:03;3/5/2022
49690.18;Elias;Corilla;18:52;10/7/2022
20056.42;Kathie;Merrill;21:10;16/9/2022
66238.21;Anica;Michaella;9:06;17/8/2022
9590.96;Madel;Mattie;8:48;23/7/2022
53178.53;Augustine;Andy;19:22;19/9/2022
57331.05;De;Nicholle;20:23;5/6/2022
59258.62;Tam;Thaddeus;21:55;6/3/2022
51824.98;Darnall;Claiborn;4:52;28/11/2021
80715.26;Malvin;Felix;12:52;22/11/2021
70650.61;Dickie;Skye;21:09;23/2/2022
79609.12;Adeline;Clair;8:36;23/1/2022
5392.22;Rafaelia;Desdemona;14:08;8/11/2021
48973.88;Susie;Kinna;10:26;10/8/2022
44840.05;Phillis;Matthieu;20:36;8/4/2022
27183.09;Guthrey;Pansy;4:49;24/9/2022
60720.03;Helge;Sharity;23:16;1/12/2021
86685.18;Gifford;Charmine;1:59;13/7/2022
60435.36;Shep;Latashia;9:38;13/8/2022
57552.86;Leanna;Wilt;4:51;30/8/2022
87188.59;Quintus;Jacki;16:13;2/11/2021
96813.85;Amity;Kathryne;21:09;20/4/2022
43974.8;Dawna;Calypso;4:46;21/2/2022
48392.2;Giovanna;Elsy;1:25;10/2/2022
38564.8;Glennis;Matthias;12:42;10/8/2022
2888.85;Karylin;Debera;3:18;20/6/2022
11079.53;Oliviero;Olympe;23:38;10/3/2022
12796.4;Shae;Cazzie;22:12;16/4/2022
18232.58;Tiffi;Dom;2:01;6/11/2021
74611.7;Jonas;Marjie;3:11;2/2/2022
29094.53;Brana;Laurie;16:33;4/11/2021
53630.7;Jacquelin;Susanna;17:32;8/8/2022
30724.54;Chloe;Maiga;20:31;18/8/2022
12944.92;Loree;Albert;15:37;17/10/2021
88275.43;Georgi;Dolorita;0:01;7/2/2022
79743.91;Tomaso;Billi;13:48;28/3/2022
90892.57;Marje;Kerk;10:06;31/5/2022
9714.41;Catherine;Terrye;8:08;9/4/2022
41928.1;Everett;Yoshiko;7:50;30/10/2021
85459.91;Mack;Frieda;3:06;24/8/2022
65599.86;Glynis;Hana;15:30;20/7/2022
11788.36;Lavena;Jennette;23:25;24/9/2022
21529.72;Gillan;Maximo;23:18;13/11/2021
38289.7;Kesley;Aila;0:50;17/1/2022
80181.17;Rodolph;Manolo;19:24;11/1/2022
23919.77;Minni;Janis;14:29;29/6/2022
49011.52;Nariko;Fae;13:49;1/10/2022
79575.13;Corney;Bill;4:48;18/4/2022
33166.5;Fawne;Dorothy;16:09;16/4/2022
96006.9;Jeramey;Enoch;11:57;13/4/2022
31428.63;Gertruda;Lamont;2:07;29/5/2022
10607.01;Waneta;Yule;1:35;11/6/2022
76047.26;Robbi;Jonell;0:43;11/12/2021
30540.67;Regan;Rosina;9:58;23/12/2021
38228.64;Camilla;Burnaby;10:42;22/4/2022
27444.54;Gavra;Artemas;19:37;11/2/2022
60704.17;Paxton;Ted;12:08;28/4/2022
84923.74;Andy;Donn;2:53;31/12/2021
7392.95;Yuri;Artemis;7:44;26/7/2022
40726.92;Gabriell;Aurore;14:23;25/1/2022
4711.1;Bartlet;Buiron;4:47;21/3/2022
86579.03;Rabi;Othilia;20:47;30/3/2022
37564.9;Aloysia;Winonah;10:45;3/11/2021
39594.66;Hill;Leonardo;5:43;29/5/2022
85923.13;Patric;Jania;7:47;24/2/2022
32939.77;Claus;Jaclin;22:39;1/7/2022
48197.4;Fallon;Galvin;19:28;7/5/2022
81484.24;Orson;Preston;8:59;15/2/2022
41503.37;Lotty;Ronny;4:45;15/4/2022
89255.03;Chancey;Bertie;1:29;10/7/2022
15583.3;Guendolen;Riordan;16:26;3/1/2022
94128.46;Daile;Loydie;10:01;26/2/2022
23122.63;Kahaleel;Dickie;10:12;19/10/2021
2059.26;Yehudi;Alphonse;6:26;19/4/2022
95253.37;Tamra;Adrianne;17:45;17/5/2022
94906.22;Philippe;Barton;19:05;1/12/2021
98158.94;Hillel;Donica;0:04;6/9/2022
38280.66;Kimmie;Jordan;10:51;22/9/2022
13236.98;Jeanine;Shayne;3:49;8/11/2021
56911.46;Gunner;Xena;11:00;7/8/2022
18692.92;Zechariah;Alexis;10:50;24/6/2022
63492.74;Lane;Killie;10:49;19/8/2022
30710.36;Noah;Mira;21:13;5/2/2022
22564.43;Barbette;Cordie;21:25;15/5/2022
96126.86;Toma;Carolus;10:15;22/2/2022
64119.81;Dominique;Rowan;16:00;23/12/2021
16623.17;April;Brigg;12:11;25/1/2022
30625.79;Marga;Dave;11:10;29/12/2021
49545.65;Walliw;Helene;19:05;13/11/2021
18815.99;Penn;Marilin;20:13;12/4/2022
42894.18;Armstrong;Guenevere;4:38;29/12/2021
88619.88;Jack;Fred;20:42;7/8/2022
25483.63;Merrill;Pam;12:43;4/6/2022
62422.55;Jennette;Philippine;22:49;9/4/2022
88990.49;Guinna;Rochester;0:24;3/8/2022
44616.57;Claudius;Friederike;0:20;11/4/2022
88178.93;Rhys;Pancho;12:20;3/10/2022
42785.96;Lethia;Kleon;1:19;5/7/2022
64262.38;Paulo;Hyatt;21:14;8/10/2022
6916.25;Bentlee;Amory;14:02;19/5/2022
91708.36;Edgard;Viviana;20:36;21/12/2021
11352.21;Lancelot;Cam;21:18;25/6/2022
84594.52;Jacquenetta;Alfonse;4:26;10/1/2022
27524.8;Bartolemo;Dulcinea;6:20;15/8/2022
83368.59;Del;Darryl;10:08;24/10/2021
11059.02;Riannon;Marcus;6:29;11/8/2022
88044.44;Merrily;Michele;20:01;14/1/2022
67172.12;Everard;Foster;14:27;12/12/2021
17858.5;Darlleen;Ivan;9:14;3/8/2022
7420.19;Antone;Jess;17:06;4/10/2022
23136.56;Nicolai;Wallace;9:12;20/5/2022
27782.47;Filippa;Cordelie;19:29;23/2/2022
60169.69;Berk;Aleece;23:43;27/1/2022
83299.91;Carolynn;Deedee;11:48;27/4/2022
73568.04;Ario;Jolene;6:57;18/9/2022
67376.46;Wilden;Erena;21:33;30/1/2022
1497.24;Atlanta;Micky;10:05;27/11/2021
79529.79;Bari;Edsel;10:38;16/10/2022
16613.74;Yolande;Bernita;10:26;14/4/2022
23239.4;Skelly;Tamra;1:30;28/12/2021
9559.68;Redd;Gerrilee;7:07;9/1/2022
45428.95;Webb;Oneida;18:33;11/4/2022
32971.97;Carney;Dode;13:09;10/1/2022
9.1;Gaylene;Jaquenette;18:48;30/9/2022
68390.27;Gardner;Marlie;9:00;12/6/2022
89038.3;Gerhard;Giralda;11:11;22/1/2022
55849.76;Meredith;Di;11:10;14/12/2021
35976.88;Margo;Gregoor;20:55;4/12/2021
40306.53;Durante;Christie;21:08;16/4/2022
47543.87;Selle;Kimberlee;11:21;11/1/2022
71919.89;Zerk;Geoffry;7:16;31/12/2021
21406.0;Chastity;Esta;22:17;25/3/2022
46205.75;Coleen;Rafaello;23:34;24/6/2022
68357.26;Berget;Winifield;13:26;4/11/2021
78336.02;Wallie;Megan;1:23;29/3/2022
60964.95;Alexandros;Darrel;12:59;10/11/2021
97736.6;Kerri;Cissiee;13:17;21/5/2022
44077.33;Denny;Annabal;20:15;28/6/2022
90029.47;Corrina;Carma;23:17;16/7/2022
80839.8;Sephira;Tarah;13:55;9/2/2022
80480.0;Leicester;Shea;16:50;4/10/2022
79913.44;Edwina;Rhona;1:51;28/5/2022
73219.67;Callida;Dallon;7:47;29/9/2022
23203.96;Carolina;Justinn;19:56;15/10/2022
70309.62;Kata;Nil;20:02;29/12/2021
47163.56;Odetta;Evanne;8:22;27/7/2022
9836.11;Tootsie;Janot;11:35;22/12/2021
82309.72;Adriena;Leupold;22:06;16/4/2022
90910.63;Mitch;Isabelita;23:33;18/10/2021
13021.17;Collie;Rahal;8:37;29/8/2022
40583.77;Holly-anne;Cindy;10:45;31/7/2022
50799.05;Pernell;Ginnie;5:58;3/3/2022
32733.79;Gweneth;Cloe;15:55;17/12/2021
58974.72;Bertina;Boyd;5:19;23/11/2021
84113.84;Mason;Saraann;6:07;24/1/2022
98880.9;Clio;Lutero;19:10;22/2/2022
61924.82;Adelind;Annis;17:47;29/8/2022
88177.0;Billi;Trenna;11:12;3/2/2022
91054.59;Papageno;Vera;11:24;10/2/2022
61003.42;Kerr;Torry;16:50;11/11/2021
37825.39;Giorgi;Steward;17:36;2/8/2022
4774.08;Chico;Christin;20:18;26/7/2022
81198.76;Karole;Sarene;6:38;25/5/2022
99074.13;Ranice;Owen;13:04;18/6/2022
24907.24;Lind;Rochelle;5:42;30/5/2022
82288.52;Denny;Conrad;22:20;26/2/2022
45805.66;Sibelle;Itch;0:04;15/7/2022
50218.81;Nady;Free;10:42;8/11/2021
8916.47;Cirstoforo;Claribel;4:50;22/1/2022
7951.05;Dian;Morgan;14:45;6/6/2022
82507.81;Melva;Prissie;15:40;10/5/2022
1935.82;Nike;Xerxes;8:19;25/7/2022
88564.02;Hasty;Noel;20:35;12/4/2022
99148.65;Crista;Babette;11:26;7/12/2021
23930.25;Querida;Evita;13:04;18/5/2022
56190.22;Jada;Feodor;9:11;5/9/2022
39958.21;Carmelita;Nertie;23:46;8/1/2022
25820.95;Lesley;Sandie;17:33;23/6/2022
9449.75;Davida;Julietta;3:52;24/4/2022
92355.5;Eimile;Joye;0:47;3/10/2022
112.68;Georges;Amalie;2:06;12/10/2022
53729.96;Radcliffe;Mortimer;6:29;30/1/2022
88736.09;Timofei;Fancie;10:34;3/6/2022
72714.05;Guglielma;Fran;2:05;25/6/2022
78543.21;Lou;Bram;21:42;26/8/2022
57955.57;Annice;Rozella;10:59;17/1/2022
31918.21;Cristiano;Ransom;2:55;29/8/2022
52970.08;Caro;Adiana;19:33;20/9/2022
13729.77;Trey;Mandi;13:13;16/5/2022
12259.45;Scarface;Elisabet;16:39;27/12/2021
99992.66;Tana;Angela;20:31;28/8/2022
76315.92;Samantha;Maure;13:30;17/4/2022
73421.96;Tonye;Bendite;22:30;7/7/2022
88890.99;Mahalia;Junia;15:09;15/3/2022
26129.74;Audi;Hymie;16:57;24/2/2022
872.43;Ezequiel;Nikolai;16:11;18/2/2022
20332.6;Ermin;Dalia;3:01;23/5/2022
62701.42;Kassia;Simeon;15:22;15/11/2021
47832.28;Tatiana;Chandra;4:33;26/1/2022
88343.42;Ursala;Dorris;18:31;7/5/2022
18659.16;Rustie;Marcellina;8:37;1/5/2022
58697.5;Daffi;Clarey;6:20;19/2/2022
32118.04;Thain;Juditha;5:58;4/3/2022
45025.96;Charo;Julienne;17:55;25/9/2022
14422.32;Herbert;Benoit;15:04;29/8/2022
24938.0;Natal;Morgan;1:32;1/12/2021
91323.11;Josie;Peder;1:54;16/9/2022
73641.57;Margarette;Stern;1:11;15/4/2022
14908.63;Adara;Vassily;17:10;12/5/2022
15304.2;Filberto;Hyacinth;1:04;28/9/2022
77223.44;Charlene;Nobe;16:12;12/6/2022
43705.11;Carney;Dorry;13:31;16/12/2021
38423.17;Charita;Dorette;5:01;29/12/2021
68965.6;Ralph;Kevina;0:22;14/1/2022
75275.06;Townsend;Loralee;17:49;10/9/2022
84502.6;Georgiana;Anet;4:25;13/1/2022
68958.08;Sherwood;Rosalynd;3:09;19/8/2022
11156.44;Caralie;Cly;20:50;10/1/2022
32456.65;Astra;Nissa;12:56;30/7/2022
88172.86;Tedman;Corrie;17:25;21/4/2022
58543.39;Reinaldos;Adda;2:00;27/12/2021
52192.7;Kathleen;Shae;4:09;13/10/2022
65465.01;Germaine;Catrina;15:53;30/6/2022
65619.09;Berkley;Janel;22:51;11/1/2022
36383.13;Brianne;Niels;13:27;28/8/2022
81941.02;Ken;Zebadiah;23:57;11/9/2022
90425.9;Grazia;Walt;23:11;7/9/2022
59251.8;Drew;Annmaria;12:33;8/7/2022
60983.14;Bartolemo;Henrik;2:01;9/10/2022
4373.79;Wilma;Alick;2:17;7/11/2021
56333.02;Burl;Theresita;9:56;5/1/2022
74602.12;Gian;Franchot;1:52;27/12/2021
18901.8;Ericha;Emelita;5:20;14/12/2021
53529.47;Selig;Neron;3:21;25/8/2022
80722.46;Rhys;Ophelia;3:17;12/5/2022
61899.3;Georg;Chan;1:21;4/6/2022
33707.37;Eb;Loree;14:55;11/3/2022
21893.23;Lloyd;Alfi;16:44;3/8/2022
25688.2;Jude;Howard;3:46;8/9/2022
12040.09;Flinn;Prisca;5:57;7/7/2022
8785.42;Tomkin;Hazel;19:58;10/7/2022
54254.96;Jimmy;Inessa;7:42;3/2/2022
98170.42;Linn;Amby;21:18;30/3/2022
79178.74;Filippo;Pierre;7:28;28/7/2022
41500.62;Rolland;Eduino;10:22;22/8/2022
96809.92;Ricardo;Sauveur;16:56;21/5/2022
47520.73;Justina;Giorgia;19:30;9/10/2022
73348.34;Catherine;Petr;2:36;6/6/2022
23871.82;Clio;Robbi;16:49;22/11/2021
18133.38;Moishe;Zahara;19:15;29/10/2021
64716.91;Gui;Herminia;0:27;25/4/2022
33921.1;Cyrille;Claybourne;3:53;24/6/2022
64886.3;Tasha;Lindsay;7:35;14/11/2021
31524.54;Gretal;Gaspard;21:09;25/11/2021
84900.49;Cinderella;Aloysius;21:25;20/1/2022
14460.28;Pavel;Jandy;3:45;2/12/2021
13537.48;King;Ruddie;9:38;26/11/2021
96495.66;Janean;Hester;3:29;3/9/2022
75805.3;Caleb;Judd;3:50;30/12/2021
84851.79;Brien;Sigismond;20:30;31/1/2022
26031.0;Annabel;Matthus;19:12;8/12/2021
7648.6;Polly;Hank;8:10;9/7/2022
31055.04;Rena;Wilbur;22:10;1/10/2022
86171.81;Valera;Bradley;14:59;1/4/2022
44958.33;Chickie;Colby;23:19;15/8/2022
74559.01;Shea;Dalli;15:43;21/2/2022
10372.42;Casey;Alleyn;6:04;31/7/2022
88408.95;Gillan;Shandy;7:55;21/1/2022
53282.77;Karel;Spenser;13:54;28/1/2022
44980.2;Margy;Elsi;10:38;20/6/2022
52368.83;Cassy;Blanca;19:59;16/2/2022
14609.98;Celestyna;Jaquelyn;5:46;22/6/2022
14352.44;Julianna;Boigie;0:57;26/11/2021
86830.71;Darla;Caresse;4:48;24/9/2022
23046.86;Brena;Jacky;1:54;19/4/2022
43737.76;Alisha;Modesty;22:07;2/10/2022
31877.67;Amory;Nealon;17:12;28/1/2022
58190.09;Annabal;Boy;5:00;18/2/2022
87492.53;Jinny;Ruperta;9:41;25/10/2021
49609.92;Melisse;Karina;8:39;11/10/2022
6705.66;Jolene;Liesa;12:36;29/10/2021
69601.85;Ninetta;Mara;19:39;18/2/2022
49084.61;Cassey;Hilary;11:12;7/11/2021
78078.9;Clemmie;Jessy;13:49;1/11/2021
63735.46;Georgy;Darcey;11:06;28/4/2022
38612.91;Brynn;Kendricks;16:26;11/9/2022
44947.47;Mallorie;Hal;19:35;8/3/2022
94103.09;Brunhilda;Borg;15:44;12/12/2021
76490.67;Micah;Humfried;10:12;11/5/2022
49993.41;Coretta;Talyah;15:14;24/1/2022
37015.15;Dorian;Lucia;8:05;1/6/2022
55685.47;Raf;Gerti;10:29;7/8/2022
4047.09;Kevan;Gusti;5:03;22/10/2021
86285.99;Mordy;Igor;23:03;14/6/2022
28444.67;Vernon;Edith;15:01;1/7/2022
69814.07;Ammamaria;Margo;16:11;12/7/2022
19964.22;Reinwald;Duff;18:31;17/4/2022
88735.69;Billie;Horst;21:33;3/3/2022
80789.98;Linnie;Waly;14:27;13/12/2021
89983.98;Blisse;Cornelle;1:55;1/10/2022
67960.79;Dyann;Daphna;3:27;19/9/2022
66255.26;Hobart;Gilly;21:39;29/4/2022
21268.02;Ivory;Harwilll;18:35;14/9/2022
3885.99;Harriette;Matteo;17:17;19/12/2021
64221.85;Dwain;Alano;4:13;29/8/2022
63551.58;Julienne;Roley;11:49;6/6/2022
75149.12;Natty;Carmel;12:03;24/2/2022
447.59;Eugenius;Moyra;15:03;20/5/2022
6461.82;Ky;Briny;0:53;8/11/2021
62595.96;Nathalie;Padgett;14:07;9/3/2022
83998.1;Markus;Bev;19:01;25/3/2022
98092.89;Joachim;Spencer;20:45;6/8/2022
15730.49;Anabal;Kippy;10:12;14/2/2022
13699.65;Glen;Julian;14:32;13/8/2022
1706.74;Daniel;Regan;14:17;19/2/2022
41235.81;Babara;Zitella;23:05;28/1/2022
65818.43;Vladamir;Kenn;19:57;3/10/2022
55420.9;Aloise;Talbot;18:38;24/11/2021
99383.27;Pansy;Benjamin;3:08;6/11/2021
59256.19;Kenna;Janifer;15:21;19/12/2021
73324.98;Moishe;Yolanthe;20:05;10/5/2022
2141.95;Salvador;Kay;16:34;10/6/2022
51039.17;Cassius;Ruthi;12:40;3/5/2022
91233.24;Octavia;Norby;23:46;5/2/2022
70776.6;Haskell;Loy;23:10;19/3/2022
12713.12;Faina;Idalina;2:18;4/12/2021
34771.45;Naomi;Andrej;12:02;3/6/2022
65895.28;Leigha;Colet;16:18;20/6/2022
42929.93;Charleen;Cooper;8:17;5/7/2022
51852.53;Carolyn;Gasper;18:52;21/10/2021
10932.0;Kass;Rochette;17:34;18/7/2022
33822.63;Tamera;Candida;2:16;16/3/2022
